player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_rb_fantasy_points_allowed,rolling_4wk_avg_rb_rushing_yards_allowed,rolling_4wk_avg_rb_receiving_yards_allowed,rolling_4wk_avg_rb_receptions_allowed,snap_percentage,carries,targets,total_touches,target_share,red_zone_touches,goal_line_touches,rushing_yards,rushing_tds,rushing_epa,receptions,receiving_yards,receiving_tds,receiving_epa,yards_per_touch,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0033293,Aaron Jones,GB,2021,3,SF,0,0,0.0,0.0,0.0,18.849999830126762,74.75,48.75,6.25,0.73,19,2,21,0.06451612710952759,7.0,1.0,82.0,1,0.24856659770011902,2,14.0,0,0.24410124123096466,4.571428571428571,15.600000381469727,17.600000381469727,17.6,16.6,26.400000000000002
00-0033293,Aaron Jones,GB,2021,4,PIT,1,0,45.0,6.5,19.25,17.099999986588955,82.5,43.5,4.25,0.63,15,4,19,0.11428571492433548,3.0,1.0,48.0,0,-5.785035133361816,3,51.0,0,2.9162404537200928,5.2105263157894735,7.900000095367432,10.899999618530273,11.900000000000002,9.400000000000002,17.85
00-0033293,Aaron Jones,GB,2021,5,CIN,0,0,0.0,0.0,0.0,14.82499998062849,63.75,44.5,7.25,0.69,14,5,19,0.1428571492433548,3.0,0.0,103.0,0,1.373342752456665,4,6.0,0,-3.5427162647247314,5.7368421052631575,10.899999618530273,14.899999618530273,17.9,12.9,26.849999999999998
00-0033293,Aaron Jones,GB,2021,6,CHI,0,0,0.0,0.0,0.0,16.574999816715717,96.0,39.75,4.75,0.59,13,4,17,0.190476194024086,5.0,0.0,76.0,0,2.2928781509399414,4,34.0,1,3.4506144523620605,6.470588235294118,17.0,21.0,21.0,19.0,31.5
00-0033293,Aaron Jones,GB,2021,7,WAS,1,0,48.0,8.5,19.75,26.350000381469727,76.5,52.0,5.0,0.73,6,5,11,0.14705882966518402,3.0,0.0,19.0,0,-0.9059121608734131,5,20.0,0,0.2182752937078476,3.5454545454545454,3.9000000953674316,8.899999618530273,8.9,6.4,13.350000000000001
00-0033293,Aaron Jones,GB,2021,8,ARI,0,0,0.0,0.0,0.0,9.10000005364418,65.0,31.0,5.25,0.66,15,11,26,0.3142857253551483,6.0,3.0,59.0,1,0.4438672959804535,7,51.0,0,-3.2455501556396484,4.230769230769231,17.0,24.0,24.0,20.5,36.0
00-0033293,Aaron Jones,GB,2021,9,KC,0,0,0.0,0.0,0.0,14.12499986588955,77.25,58.5,6.5,0.63,12,2,14,0.0625,0.0,0.0,53.0,0,1.0503668785095215,0,0.0,0,-2.4087257385253906,3.7857142857142856,5.300000190734863,5.300000190734863,5.300000000000001,5.300000000000001,7.950000000000001
00-0033293,Aaron Jones,GB,2021,10,SEA,1,0,49.5,3.0,23.25,20.999999966472387,82.0,68.0,6.75,0.46,7,6,13,0.17142857611179352,2.0,0.0,25.0,0,-1.408803939819336,4,61.0,0,3.0361528396606445,6.615384615384615,8.600000381469727,12.600000381469727,12.600000000000001,10.600000000000001,18.900000000000002
00-0033293,Aaron Jones,GB,2021,12,LA,1,0,47.0,-2.0,24.5,16.725000113248825,85.5,36.75,4.5,0.49,10,1,11,0.022727273404598236,1.0,0.0,23.0,0,-3.325927734375,0,0.0,0,-0.19000880420207977,2.090909090909091,2.299999952316284,2.299999952316284,2.3000000000000003,2.3000000000000003,3.45
00-0033293,Aaron Jones,GB,2021,14,CHI,1,1,43.0,11.5,15.75,15.150000173598528,75.25,31.25,5.75,0.45,5,3,8,0.08571428805589676,1.0,1.0,35.0,1,1.946992039680481,3,30.0,1,0.8061731457710266,8.125,18.5,21.5,21.5,20.0,32.25
00-0033293,Aaron Jones,GB,2021,15,BAL,0,0,0.0,0.0,0.0,8.949999928474426,66.0,23.5,3.5,0.63,13,2,15,0.06451612710952759,2.0,0.0,58.0,0,0.2359514981508255,2,12.0,1,1.8826017379760742,4.666666666666667,13.0,15.0,15.0,14.0,22.5
00-0033293,Aaron Jones,GB,2021,16,CLE,1,0,46.5,7.5,19.5,13.774999903514981,91.25,16.5,3.5,0.56,12,6,18,0.1764705926179886,1.0,0.0,66.0,0,3.7280352115631104,5,21.0,0,-1.622197151184082,4.833333333333333,8.699999809265137,13.699999809265137,13.700000000000001,11.200000000000001,20.55
00-0033293,Aaron Jones,GB,2021,17,MIN,1,1,42.0,13.0,14.5,16.224999951198697,99.0,23.25,3.5,0.41,8,6,14,0.1428571492433548,3.0,0.0,76.0,0,2.880427598953247,5,30.0,0,-0.674102246761322,7.571428571428571,10.600000381469727,15.600000381469727,15.600000000000001,13.100000000000001,23.400000000000002
00-0033293,Aaron Jones,GB,2021,20,SF,1,0,47.0,5.5,20.75,9.149999886751175,59.5,17.0,4.5,0.75,12,10,22,0.37037035822868347,0.0,0.0,41.0,0,-0.3178583085536957,9,129.0,0,3.639319658279419,7.7272727272727275,17.0,26.0,29.0,21.5,43.5
00-0033293,Aaron Jones,GB,2022,1,MIN,0,0,0.0,0.0,0.0,20.45000005327165,111.75,37.75,5.25,0.61,5,5,10,0.1428571492433548,2.0,0.0,49.0,0,2.5908806324005127,3,27.0,0,-0.2720802128314972,7.6,7.599999904632568,10.600000381469727,10.600000000000001,9.100000000000001,15.900000000000002
00-0033293,Aaron Jones,GB,2022,2,CHI,1,1,42.0,10.5,15.75,13.974999822676182,115.5,9.25,2.5,0.59,15,3,18,0.11999999731779099,3.0,0.0,132.0,1,8.081804275512695,3,38.0,1,5.288429260253906,9.444444444444445,29.0,32.0,35.0,30.500000000000004,52.5
00-0033293,Aaron Jones,GB,2022,3,TB,0,0,0.0,0.0,0.0,10.57499997317791,63.0,27.75,5.5,0.63,12,4,16,0.11764705926179886,3.0,1.0,36.0,0,-3.6805851459503174,3,11.0,0,-6.237617015838623,2.9375,2.700000047683716,5.699999809265137,6.7,4.2,10.05
00-0033293,Aaron Jones,GB,2022,4,NE,1,0,40.5,10.0,15.25,12.874999821186066,67.25,31.5,4.0,0.62,16,4,20,0.125,1.0,0.0,110.0,0,5.108510971069336,3,5.0,0,-2.78426456451416,5.75,11.5,14.5,17.5,13.0,26.25
00-0033293,Aaron Jones,GB,2022,5,NYG,1,0,42.0,8.5,16.75,19.424999982118607,119.0,30.25,2.75,0.73,13,3,16,0.07692307978868484,3.0,0.0,63.0,0,1.0044822692871094,2,17.0,0,0.795734703540802,5.0,8.0,10.0,10.0,9.0,15.0
00-0033293,Aaron Jones,GB,2022,6,NYJ,1,0,44.5,7.5,18.5,21.025000132620335,106.75,28.5,4.25,0.56,9,4,13,0.09090909361839294,0.0,0.0,19.0,0,-0.4287070035934448,3,25.0,0,0.9269294738769531,3.3846153846153846,4.400000095367432,7.400000095367432,7.4,5.9,11.100000000000001
00-0033293,Aaron Jones,GB,2022,7,WAS,0,0,0.0,0.0,0.0,15.700000390410423,87.5,24.5,2.75,0.74,8,10,18,0.3030303120613098,2.0,2.0,23.0,0,-0.7126573920249939,9,53.0,2,3.8311591148376465,4.222222222222222,19.600000381469727,28.600000381469727,28.6,24.1,42.900000000000006
00-0033293,Aaron Jones,GB,2022,8,BUF,0,0,0.0,0.0,0.0,14.44999971985817,51.25,33.25,4.75,0.67,20,5,25,0.17241379618644714,1.0,0.0,143.0,0,2.695481300354004,4,14.0,0,-2.0307669639587402,6.28,15.699999809265137,19.700000762939453,22.700000000000003,17.700000000000003,34.050000000000004
00-0033293,Aaron Jones,GB,2022,9,DET,0,0,0.0,0.0,0.0,21.42500026896596,143.0,11.25,2.0,0.41,9,2,11,0.05000000074505806,0.0,0.0,25.0,0,-2.275146484375,2,20.0,0,-0.32441118359565735,4.090909090909091,4.5,6.5,6.5,5.5,9.75
00-0033293,Aaron Jones,GB,2022,10,DAL,1,0,44.5,-3.5,24.0,13.499999899417162,96.25,18.75,3.0,0.7,24,2,26,0.10526315867900848,3.0,0.0,138.0,1,5.473069190979004,2,18.0,0,0.7917617559432983,6.0,21.600000381469727,23.600000381469727,26.6,22.6,39.900000000000006
00-0033293,Aaron Jones,GB,2022,11,TEN,1,0,40.5,3.0,18.75,11.050000105053186,42.25,53.25,8.25,0.66,12,7,19,0.18918919563293457,3.0,1.0,40.0,0,-2.982789993286133,6,20.0,0,-1.4721684455871582,3.1578947368421053,8.0,14.0,12.0,9.0,18.0
00-0033293,Aaron Jones,GB,2022,12,PHI,0,0,0.0,0.0,0.0,17.589999958872795,114.5,21.0,5.0,0.71,12,4,16,0.1599999964237213,3.0,0.0,43.0,0,-4.174349308013916,3,56.0,1,5.024602890014648,6.1875,15.899999618530273,18.899999618530273,18.9,17.4,28.349999999999998
00-0033293,Aaron Jones,GB,2022,13,CHI,0,0,0.0,0.0,0.0,22.074999898672104,104.75,31.0,4.0,0.38,9,5,14,0.1666666716337204,6.0,0.0,26.0,0,-2.2792434692382812,5,24.0,0,-0.1486743837594986,3.5714285714285716,5.0,10.0,10.0,7.5,15.0
00-0033293,Aaron Jones,GB,2022,15,LA,1,0,39.5,8.0,15.75,15.1749999076128,78.5,43.25,4.0,0.56,17,5,22,0.1785714328289032,6.0,1.0,90.0,0,0.34813717007637024,4,36.0,1,0.49831560254096985,5.7272727272727275,16.600000381469727,20.600000381469727,21.6,18.6,32.400000000000006
00-0033293,Aaron Jones,GB,2022,16,MIA,0,0,0.0,0.0,0.0,19.899999886751175,72.25,51.75,7.0,0.38,6,2,8,0.05263157933950424,3.0,0.0,25.0,0,-0.762250542640686,2,9.0,0,-0.17886242270469666,4.25,3.4000000953674316,5.400000095367432,5.4,4.4,8.100000000000001
00-0033293,Aaron Jones,GB,2022,17,MIN,1,1,47.5,3.0,22.25,18.175000136718154,102.0,39.75,6.25,0.4,14,3,17,0.11538461595773697,1.0,0.0,111.0,0,5.475996971130371,2,2.0,0,-3.1825969219207764,6.647058823529412,11.300000190734863,13.300000190734863,16.3,12.3,24.450000000000003
00-0033293,Aaron Jones,GB,2022,18,DET,1,1,49.0,5.5,21.75,15.52499989233911,102.0,13.25,1.25,0.55,12,4,16,0.1538461595773697,2.0,1.0,48.0,0,-1.3976352214813232,3,20.0,0,-3.840764284133911,4.25,4.800000190734863,7.800000190734863,8.8,6.300000000000001,13.200000000000001
00-0033293,Aaron Jones,GB,2023,1,CHI,0,0,0.0,0.0,0.0,27.175000220537186,150.0,26.75,3.75,0.47,9,4,13,0.14814814925193787,4.0,1.0,41.0,1,3.8320343494415283,2,86.0,1,8.4039945602417,9.76923076923077,24.700000762939453,26.700000762939453,26.700000000000003,25.700000000000003,40.050000000000004
00-0033293,Aaron Jones,GB,2023,4,DET,1,1,45.0,-2.5,23.75,11.750000014901161,58.25,34.25,4.5,0.35,5,2,7,0.05882352963089943,2.0,0.0,18.0,0,0.9251086115837097,1,-4.0,0,-1.3869102001190186,2.0,1.399999976158142,2.4000000953674316,2.4,1.9,3.5999999999999996
00-0033293,Aaron Jones,GB,2023,7,DEN,0,0,0.0,0.0,0.0,39.025000125169754,188.5,51.75,8.0,0.36,8,5,13,0.15625,3.0,0.0,35.0,0,-0.07721706479787827,3,22.0,0,-0.7157106399536133,4.384615384615385,5.699999809265137,8.699999809265137,8.7,7.2,13.049999999999999
00-0033293,Aaron Jones,GB,2023,8,MIN,1,1,41.5,-1.0,21.25,13.850000036880374,70.5,28.0,3.5,0.51,7,5,12,0.125,4.0,0.0,29.0,0,-1.1365077495574951,4,17.0,0,0.14789119362831116,3.8333333333333335,4.599999904632568,8.600000381469727,8.600000000000001,6.6000000000000005,12.900000000000002
00-0033293,Aaron Jones,GB,2023,9,LA,1,0,38.0,3.5,17.25,13.57500022649765,82.5,23.25,4.5,0.57,20,6,26,0.23999999463558197,6.0,1.0,73.0,1,-7.208117485046387,4,26.0,0,1.3018310070037842,3.8076923076923075,13.899999618530273,17.899999618530273,18.9,15.899999999999999,28.349999999999998
00-0033293,Aaron Jones,GB,2023,10,PIT,0,0,0.0,0.0,0.0,18.375000223517418,99.0,29.75,3.75,0.56,13,6,19,0.1621621549129486,4.0,0.0,35.0,0,-3.319528579711914,4,19.0,0,1.8113365173339844,2.8421052631578947,5.400000095367432,9.399999618530273,9.4,7.4,14.100000000000001
00-0033293,Aaron Jones,GB,2023,11,LAC,1,0,44.0,-3.0,23.5,20.550000242888927,90.5,40.0,7.0,0.21,4,2,6,0.05263157933950424,0.0,0.0,14.0,0,0.10885210335254669,1,3.0,0,-0.6902297139167786,2.8333333333333335,1.7000000476837158,2.700000047683716,2.7,2.2,4.050000000000001
00-0033293,Aaron Jones,GB,2023,15,TB,1,0,41.5,4.0,18.75,23.0499999076128,115.5,25.0,3.25,0.48,13,4,17,0.1111111119389534,6.0,3.0,53.0,0,-2.3035244941711426,4,16.0,0,-1.725337028503418,4.0588235294117645,6.900000095367432,10.899999618530273,10.9,8.9,16.35
00-0033293,Aaron Jones,GB,2023,16,CAR,0,0,0.0,0.0,0.0,15.77500019967556,81.5,6.25,3.0,0.52,21,3,24,0.11538461595773697,8.0,2.0,127.0,0,4.843717575073242,1,8.0,0,-0.5334723591804504,5.625,13.5,14.5,17.5,14.000000000000002,26.25
00-0033293,Aaron Jones,GB,2023,17,MIN,0,0,0.0,0.0,0.0,17.57499997317791,82.0,38.75,6.0,0.57,20,1,21,0.029411764815449715,3.0,0.0,120.0,0,4.897724628448486,1,10.0,0,1.3857364654541016,6.190476190476191,13.0,14.0,17.0,13.5,25.5
00-0033293,Aaron Jones,GB,2023,18,CHI,1,1,45.5,2.5,21.5,18.6250002682209,76.25,65.0,7.25,0.82,22,5,27,0.15625,6.0,0.0,111.0,0,1.8203673362731934,5,30.0,0,1.5020744800567627,5.222222222222222,14.100000381469727,19.100000381469727,22.1,16.6,33.150000000000006
00-0033293,Aaron Jones,GB,2023,19,DAL,0,0,0.0,0.0,0.0,23.199999645352364,119.75,27.25,3.5,0.63,21,1,22,0.0476190485060215,0.0,0.0,118.0,3,5.541688442230225,1,13.0,0,0.9664028286933899,5.954545454545454,31.100000381469727,32.099998474121094,35.1,31.6,52.650000000000006
00-0033293,Aaron Jones,GB,2023,20,SF,0,0,0.0,0.0,0.0,17.124999776482582,88.5,37.75,4.5,0.81,18,6,24,0.1818181872367859,0.0,0.0,108.0,0,2.728658437728882,3,8.0,0,-4.757656574249268,4.833333333333333,13.600000381469727,16.600000381469727,17.6,13.100000000000001,26.400000000000002
00-0033293,Aaron Jones,MIN,2024,1,NYG,0,0,0.0,0.0,0.0,18.450000010430813,99.0,25.5,3.0,0.55,14,2,16,0.08695652335882187,2.0,2.0,94.0,1,4.944571018218994,2,15.0,0,0.2979000210762024,6.8125,16.899999618530273,18.899999618530273,18.9,17.9,28.349999999999998
00-0033293,Aaron Jones,MIN,2024,2,SF,1,0,46.5,-4.5,25.5,16.725000023841858,95.75,36.5,5.75,0.61,9,6,15,0.25,5.0,0.0,32.0,0,-0.6427596211433411,5,36.0,0,-6.938366413116455,4.533333333333333,4.800000190734863,9.800000190734863,10.8,7.300000000000001,16.200000000000003
00-0033293,Aaron Jones,MIN,2024,3,HOU,1,0,46.0,-2.0,24.0,13.72499993443489,61.75,15.5,4.5,0.6,19,6,25,0.23999999463558197,7.0,2.0,102.0,0,2.214994192123413,5,46.0,1,4.61060905456543,5.92,20.799999237060547,25.799999237060547,28.8,23.3,43.2
00-0033293,Aaron Jones,MIN,2024,4,GB,0,0,0.0,0.0,0.0,20.150000009685755,83.25,43.25,5.25,0.82,22,5,27,0.18518517911434174,7.0,2.0,93.0,0,-1.8261492252349854,4,46.0,0,-2.3863518238067627,5.148148148148148,13.899999618530273,17.899999618530273,17.900000000000002,15.900000000000002,26.85
00-0033293,Aaron Jones,MIN,2024,5,NYJ,1,0,42.0,2.5,19.75,12.300000086426735,102.25,15.75,4.0,0.22,7,1,8,0.0357142873108387,0.0,0.0,29.0,0,0.011905952356755733,1,24.0,0,2.5932226181030273,6.625,5.300000190734863,6.300000190734863,6.300000000000001,5.800000000000001,9.450000000000001
00-0033293,Aaron Jones,MIN,2024,7,DET,1,1,50.5,1.0,24.75,12.675000131130219,52.25,29.5,4.0,0.72,14,3,17,0.11538461595773697,0.0,0.0,93.0,1,1.388006329536438,3,23.0,0,2.249629497528076,6.823529411764706,17.600000381469727,20.600000381469727,20.6,19.1,30.900000000000002
00-0033293,Aaron Jones,MIN,2024,8,LA,0,0,0.0,0.0,0.0,18.425000101327896,104.25,35.0,3.75,0.92,19,2,21,0.08695652335882187,4.0,1.0,58.0,0,-3.7607481479644775,2,37.0,0,3.7609200477600098,4.523809523809524,9.5,11.5,11.5,10.5,17.25
00-0033293,Aaron Jones,MIN,2024,9,IND,1,0,47.0,6.5,20.25,21.149999860674143,127.75,28.75,4.5,0.75,21,4,25,0.12121212482452393,5.0,2.0,64.0,0,-4.933053016662598,4,18.0,0,0.01707102544605732,3.28,8.199999809265137,12.199999809265137,12.200000000000001,10.200000000000001,18.3
00-0033293,Aaron Jones,MIN,2024,10,JAX,0,0,0.0,0.0,0.0,23.274999752640724,108.75,39.0,5.5,0.52,17,3,20,0.0810810774564743,3.0,0.0,88.0,0,2.7995054721832275,2,13.0,0,-0.6125898361206055,5.05,10.100000381469727,12.100000381469727,12.100000000000001,11.100000000000001,18.150000000000002
00-0033293,Aaron Jones,MIN,2024,11,TEN,0,0,0.0,0.0,0.0,23.85499969124794,90.0,18.25,3.5,0.53,15,1,16,0.03333333507180214,1.0,1.0,39.0,0,-4.8121418952941895,1,4.0,0,-0.1365509182214737,2.6875,4.300000190734863,5.300000190734863,5.300000000000001,4.800000000000001,7.950000000000001
00-0033293,Aaron Jones,MIN,2024,12,CHI,0,0,0.0,0.0,0.0,21.499999785795808,133.5,36.5,4.25,0.79,22,4,26,0.125,10.0,3.0,106.0,1,-6.861023902893066,3,23.0,0,1.3602378368377686,4.961538461538462,16.899999618530273,19.899999618530273,23.900000000000002,18.400000000000002,35.85
00-0033293,Aaron Jones,MIN,2024,13,ARI,1,0,45.5,3.5,21.0,18.00000023841858,85.0,50.0,6.25,0.53,5,4,9,0.13333334028720856,2.0,1.0,22.0,0,0.4730075001716614,3,6.0,1,-5.657907962799072,3.111111111111111,6.800000190734863,9.800000190734863,10.8,8.3,16.200000000000003
00-0033293,Aaron Jones,MIN,2024,14,ATL,1,0,46.5,6.0,20.25,13.05000002682209,73.5,32.0,4.75,0.63,13,2,15,0.0714285746216774,4.0,0.0,73.0,1,1.5542339086532593,2,11.0,0,0.23643332719802856,5.6,14.399999618530273,16.399999618530273,16.4,15.4,24.599999999999998
00-0033293,Aaron Jones,MIN,2024,15,CHI,1,1,43.5,7.0,18.25,24.074999429285526,125.0,50.75,4.25,0.61,18,3,21,0.0810810774564743,4.0,1.0,86.0,1,0.44855794310569763,2,20.0,0,2.6308655738830566,5.0476190476190474,16.600000381469727,18.600000381469727,18.6,17.6,27.900000000000002
00-0033293,Aaron Jones,MIN,2024,16,SEA,0,0,0.0,0.0,0.0,18.400000244379044,82.25,46.75,6.0,0.82,18,5,23,0.1428571492433548,2.0,0.0,67.0,0,-3.388699769973755,3,26.0,0,-1.6552706956863403,4.043478260869565,9.300000190734863,12.300000190734863,12.3,10.8,18.450000000000003
00-0033293,Aaron Jones,MIN,2024,17,GB,1,1,49.0,-1.0,25.0,16.425000056624413,59.75,44.5,7.25,0.51,12,5,17,0.12195122241973877,2.0,0.0,47.0,0,-1.619201421737671,4,30.0,0,2.483917713165283,4.529411764705882,7.699999809265137,11.699999809265137,11.7,9.7,17.549999999999997
00-0033293,Aaron Jones,MIN,2024,18,DET,0,0,0.0,0.0,0.0,21.89999981224537,65.5,63.5,3.75,0.62,10,6,16,0.15789473056793213,4.0,1.0,45.0,0,0.5628361105918884,5,30.0,0,0.4439123570919037,4.6875,7.5,12.5,12.5,10.0,18.75
00-0033293,Aaron Jones,MIN,2024,19,LA,0,0,0.0,0.0,0.0,9.725000157952309,77.0,20.25,3.75,0.72,13,6,19,0.15000000596046448,0.0,0.0,48.0,0,-3.01706862449646,3,12.0,0,-2.359976053237915,3.1578947368421053,6.0,9.0,9.0,7.500000000000001,13.5
00-0037609,Aaron Shampklin,PIT,2024,4,IND,0,0,0.0,0.0,0.0,16.324999794363976,118.0,20.25,3.0,0.19,1,0,1,,0.0,0.0,5.0,0,-0.037344466894865036,0,0.0,0,,5.0,0.5,0.5,0.5,0.5,0.75
00-0037609,Aaron Shampklin,PIT,2024,5,DAL,1,0,43.5,2.5,20.5,25.649999821558595,104.75,46.75,3.75,0.19,4,0,4,,0.0,0.0,14.0,0,-0.9543874859809875,0,0.0,0,,3.5,1.399999976158142,1.399999976158142,1.4000000000000001,1.4000000000000001,2.1
00-0037609,Aaron Shampklin,PIT,2024,6,LV,0,0,0.0,0.0,0.0,19.87500010430813,95.0,43.75,6.5,0.06,1,0,1,,1.0,1.0,-2.0,0,-1.422737956047058,0,0.0,0,,-2.0,-0.20000000298023224,-0.20000000298023224,-0.2,-0.2,-0.30000000000000004
00-0036000,Adrian Killins,PHI,2020,4,SF,0,0,0.0,0.0,0.0,12.033333420753479,62.666666666666664,17.666666666666668,3.3333333333333335,0.13,1,1,2,0.03846153989434242,0.0,0.0,-12.0,0,-1.7750083208084106,1,2.0,0,-0.2689134478569031,-5.0,-1.0,0.0,-2.220446049250313e-16,-0.5000000000000002,-3.3306690738754696e-16
00-0025394,Adrian Peterson,DET,2020,1,CHI,1,1,42.5,2.5,20.0,,,,,0.31,14,3,17,0.0731707289814949,4.0,0.0,93.0,0,0.2518881559371948,3,21.0,0,0.5257801413536072,6.705882352941177,11.399999618530273,14.399999618530273,14.4,12.9,21.6
00-0025394,Adrian Peterson,DET,2020,2,GB,0,0,0.0,0.0,0.0,28.799999237060547,100.0,28.0,5.0,0.25,7,0,7,,0.0,0.0,41.0,0,1.919659972190857,0,0.0,0,,5.857142857142857,4.099999904632568,4.099999904632568,4.1000000000000005,4.1000000000000005,6.15
00-0025394,Adrian Peterson,DET,2020,3,ARI,0,0,0.0,0.0,0.0,25.250000048428774,103.5,59.0,4.5,0.59,22,1,23,0.032258063554763794,5.0,0.0,75.0,0,-4.003818511962891,1,10.0,0,1.0011396408081055,3.6956521739130435,8.5,9.5,9.5,9.0,14.25
00-0025394,Adrian Peterson,DET,2020,4,NO,1,0,51.5,-3.0,27.25,15.83333351711432,90.66666666666667,27.666666666666668,4.333333333333333,0.44,11,2,13,0.06666667014360428,3.0,1.0,36.0,1,-0.3473394513130188,0,0.0,0,-1.6924082040786743,2.769230769230769,9.600000381469727,9.600000381469727,9.6,9.6,14.399999999999999
00-0025394,Adrian Peterson,DET,2020,6,JAX,0,0,0.0,0.0,0.0,19.04999952763319,111.25,19.25,3.5,0.35,15,1,16,0.032258063554763794,3.0,1.0,40.0,1,-2.3835716247558594,1,18.0,0,1.8059741258621216,3.625,11.800000190734863,12.800000190734863,12.8,12.3,19.200000000000003
00-0025394,Adrian Peterson,DET,2020,7,ATL,0,0,0.0,0.0,0.0,16.199999997392297,71.25,60.75,7.75,0.3,11,1,12,0.03125,1.0,1.0,29.0,0,-4.750498294830322,1,1.0,0,-0.5262008905410767,2.5,3.0,4.0,4.0,3.5000000000000004,6.0
00-0025394,Adrian Peterson,DET,2020,8,IND,1,0,49.0,-3.5,26.25,15.624999821186066,73.5,32.75,5.25,0.2,5,1,6,0.02500000037252903,0.0,0.0,7.0,0,-2.7852656841278076,1,5.0,0,-0.11858854442834854,2.0,1.2000000476837158,2.200000047683716,2.2,1.7000000000000002,3.3000000000000003
00-0025394,Adrian Peterson,DET,2020,9,MIN,0,0,0.0,0.0,0.0,14.049999758601189,83.0,42.5,6.25,0.27,8,5,13,0.11363636702299118,3.0,1.0,29.0,0,-1.658814549446106,3,14.0,0,-0.48901286721229553,3.3076923076923075,4.300000190734863,7.300000190734863,7.300000000000001,5.800000000000001,10.950000000000001
00-0025394,Adrian Peterson,DET,2020,10,WAS,1,0,46.0,2.5,21.75,16.09999965503812,98.25,17.75,3.0,0.12,4,1,5,0.03125,2.0,0.0,21.0,0,-0.017105165868997574,1,9.0,0,0.7232885956764221,6.0,3.0,4.0,4.0,3.5,6.0
00-0025394,Adrian Peterson,DET,2020,11,CAR,0,0,0.0,0.0,0.0,18.62499986588955,116.75,29.5,4.75,0.3,7,1,8,0.03125,0.0,0.0,18.0,0,-2.4481639862060547,0,0.0,0,-0.7894122004508972,2.25,1.7999999523162842,1.7999999523162842,1.8,1.8,2.7
00-0025394,Adrian Peterson,DET,2020,12,HOU,1,0,52.5,-3.0,27.75,22.7249998152256,122.25,45.0,5.0,0.27,15,0,15,,4.0,4.0,55.0,2,0.6680482625961304,0,0.0,0,,3.6666666666666665,17.5,17.5,17.5,17.5,26.25
00-0025394,Adrian Peterson,DET,2020,13,CHI,0,0,0.0,0.0,0.0,15.549999840557575,109.0,31.5,4.25,0.47,16,1,17,0.024390242993831635,5.0,3.0,57.0,2,1.1794530153274536,0,0.0,0,-0.5583118796348572,3.3529411764705883,17.700000762939453,17.700000762939453,17.7,17.7,26.549999999999997
00-0025394,Adrian Peterson,DET,2020,14,GB,1,1,55.5,-9.5,32.5,14.999999657273293,98.0,32.0,4.25,0.24,4,1,5,0.02631578966975212,1.0,1.0,7.0,0,-1.666603922843933,1,23.0,0,1.840336799621582,6.0,3.0,4.0,4.0,3.5000000000000004,6.0
00-0025394,Adrian Peterson,DET,2020,15,TEN,0,0,0.0,0.0,0.0,16.950000066310167,77.25,57.25,6.75,0.25,6,0,6,,4.0,2.0,23.0,0,-0.1250295639038086,0,0.0,0,,3.8333333333333335,2.299999952316284,2.299999952316284,2.3000000000000003,2.3000000000000003,3.45
00-0025394,Adrian Peterson,DET,2020,16,TB,1,0,55.0,-12.0,33.5,11.100000008940697,60.25,20.75,4.5,0.11,4,0,4,,0.0,0.0,10.0,0,-1.1419198513031006,0,0.0,0,,2.5,1.0,1.0,1.0,1.0,1.5
00-0025394,Adrian Peterson,DET,2020,17,MIN,1,1,54.0,-3.0,28.5,31.700000181794167,142.5,24.5,4.0,0.26,7,0,7,,1.0,1.0,63.0,1,5.172903060913086,0,0.0,0,,9.0,12.300000190734863,12.300000190734863,12.3,12.3,18.450000000000003
00-0025394,Adrian Peterson,TEN,2021,9,LA,0,0,0.0,0.0,0.0,16.849999874830246,66.0,57.5,6.0,0.33,10,1,11,0.03846153989434242,3.0,2.0,21.0,1,-1.810648798942566,1,5.0,0,-0.011572998017072678,2.3636363636363638,8.600000381469727,9.600000381469727,9.6,9.1,14.399999999999999
00-0025394,Adrian Peterson,TEN,2021,10,NO,1,0,44.0,3.0,20.5,14.80000026524067,55.5,47.5,4.0,0.33,8,1,9,0.03703703731298447,2.0,1.0,21.0,0,-1.6240956783294678,1,-1.0,0,-0.4471181631088257,2.2222222222222223,2.0,3.0,3.0,2.5,4.5
00-0025394,Adrian Peterson,TEN,2021,11,HOU,1,1,44.5,10.5,17.0,23.07499948143959,128.0,17.75,3.0,0.19,9,2,11,0.03921568766236305,0.0,0.0,40.0,0,-3.463719129562378,2,4.0,0,-0.818953812122345,4.0,4.400000095367432,6.400000095367432,6.4,5.4,9.600000000000001
00-0025394,Adrian Peterson,SEA,2021,13,SF,1,1,44.5,-3.0,23.75,21.574999764561653,71.25,44.5,5.25,0.26,11,0,11,,5.0,3.0,16.0,1,-2.9661619663238525,0,0.0,0,,1.4545454545454546,7.599999904632568,7.599999904632568,7.6,7.6,11.399999999999999
00-0033296,Alex Armah,CAR,2020,1,LV,1,0,48.0,-3.0,25.5,,,,,0.12,2,0,2,,1.0,1.0,1.0,0,-1.958269715309143,0,0.0,0,,0.5,0.10000000149011612,0.10000000149011612,0.1,0.1,0.15000000000000002
