gvkey,conm,cusip,fyear,naicsh,sich,emp,at,revt,oibdp,ni,xrd,xsga,xlr,lt,ceq,capx,che,prcc_f,csho,mktcap,mktcap_rank,r2000_proxy,naicsh_str,tech,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,total_petitions,total_approvals,total_denials,approval_rate,h1b_employer,h1b_user_pre,h1b_user,post_baha,h1b_user_x_post,operating_margin,roa,rd_intensity,log_emp,log_revt,h1b_intensity
120774,BROCADE COMMUNICATIONS SYS,111621306,2016,334118,3576.0,5.96,4939.811,2345.61,490.293,213.815,413.236,1164.179,,2394.236,2542.913,77.049,1257.075,10.6,401.748,4258.5288,1350.0,1,334118,1,BROCADE COMMUNICATIONS SYSTEMS INC,21.0,0.0,115.0,0.0,136.0,136.0,0.0,1.0,BROCADE COMMUNICATIONS SYSTEMS INC,1,1,0,0,0.2090257971273997,0.04328404467296421,0.1761742148097936,1.7850704810772584,7.760300774984746,0.022818791946308724
122902,NETSCOUT SYSTEMS INC,64115T104,2016,541512,7373.0,3.113,3601.513,1162.112,225.952,33.291,232.701,667.745,,1165.263,2436.25,29.696,442.772,37.95,92.041,3492.95595,1525.0,1,541512,1,NETSCOUT SYSTEMS INC,5.0,0.0,14.0,0.0,19.0,19.0,0.0,1.0,NETSCOUT SYSTEMS INC,1,1,0,0,0.19443220619010904,0.009243615113981262,0.20023973592906705,1.1355868914594711,7.0579943183092375,0.006103437198843559
125863,VANTIVA SA,878520204,2016,334220,3663.0,17.017,4622.831,5159.928,568.754,-27.435,187.826,619.401,1149.113,3879.97,739.695,71.754,391.479,5.421,412.493,2236.124553,1979.0,1,334220,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.1102251814366402,-0.005934675094114407,0.036400895516371545,2.8342128443892998,8.548677904889885,0.0
126721,TELEDYNE TECHNOLOGIES INC,879360105,2016,334511,3812.0,8.97,2774.4,2149.9,358.9,190.9,167.7,565.7,,1220.0,1554.4,87.6,98.6,123.0,35.111,4318.652999999999,1335.0,1,334511,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.16693799711614493,0.06880767012687428,0.07800362807572445,2.1938856760707046,7.673176608412102,0.0
130762,INTERSIL CORP  -CL A,46069S109,2016,334413,3674.0,0.97,1165.341,542.139,109.782,48.137,130.846,226.062,,181.802,983.539,9.49,306.789,22.3,137.733,3071.4459,1659.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.20249788338415056,0.0413072225211333,0.24135138774373363,-0.030459207484708574,6.295522426124602,0.0
133288,SILICON LABORATORIES INC,826919102,2016,334413,3674.0,1.252,1081.844,697.626,104.858,61.494,199.744,331.292,,254.886,826.958,10.927,295.067,65.0,41.889,2722.7850000000003,1775.0,1,334413,1,SILICON LABORATORIES INC,19.0,0.0,18.0,1.0,38.0,37.0,1.0,0.9736842105263158,SILICON LABORATORIES INC,1,1,0,0,0.1503068979653855,0.05684183671582964,0.286319603913845,0.22474227267790678,6.547683142542438,0.029552715654952075
134932,ON SEMICONDUCTOR CORP,682189105,2016,334413,3674.0,32.0,6924.4,3906.9,709.2,182.1,454.5,894.8,,5046.5,1823.2,210.7,1045.9,12.76,418.942,5345.69992,1170.0,1,334413,1,ON SEMICONDUCTOR,16.0,0.0,21.0,2.0,39.0,37.0,2.0,0.9487179487179487,ON SEMICONDUCTOR,1,1,0,0,0.1815249942409583,0.02629830743457917,0.11633264224832987,3.4657359027997265,8.270499499641767,0.00115625
138483,BRUKER CORP,116794108,2016,334516,3826.0,6.0,1808.4,1611.3,270.4,153.6,149.0,539.5,,1115.3,686.4,37.1,500.3,21.18,159.855,3385.7289,1555.0,1,334516,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.16781480791907155,0.0849369608493696,0.09247191708558307,1.791759469228055,7.384796585579523,0.0
139804,TTM TECHNOLOGIES INC,87305R109,2016,334412,3672.0,28.36,2500.076,2533.359,366.447,34.861,,213.397,,1670.951,820.847,85.139,256.277,13.63,100.396,1368.39748,2516.0,1,334412,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.14464866605956755,0.013943976103126464,,3.344979701663927,7.837301369133936,0.0
140759,IXIA,45071R109,2016,334416,3825.0,1.817,757.567,484.845,77.786,-33.911,102.534,321.636,,246.03,511.537,8.742,143.01,16.1,82.604,1329.9244,2548.0,1,334416,1,IXIA,3.0,0.0,22.0,1.0,26.0,25.0,1.0,0.9615384615384616,IXIA,1,1,0,0,0.16043477812496776,-0.04476303746071305,0.2114778949973703,0.5971867894140341,6.183829252229608,0.01375894331315355
140988,TRINET GROUP INC,896288107,2016,518210,7374.0,2.6,2095.143,3060.313,159.306,61.406,,296.811,,2060.553,34.59,39.65,330.688,25.62,69.016,1768.1899200000005,2224.0,1,518210,1,TRINETX INC,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,TRINETX INC,1,1,0,0,0.052055459686639896,0.029308739308009046,,0.9555114450274363,8.026272477297107,0.0003846153846153846
142814,SYNAPTICS INC,87157D109,2016,334413,3674.0,1.763,1300.2,1666.9,194.2,72.2,311.2,472.9,,595.2,705.0,28.6,352.2,53.75,35.212,1892.645,2146.0,1,334413,1,SYNAPTICS INC,2.0,0.0,11.0,0.0,13.0,13.0,0.0,1.0,SYNAPTICS INC,1,1,0,0,0.1165036894834723,0.05552991847408091,0.1866938628591997,0.5670169034157331,7.418720892949042,0.00737379466817924
142956,OMNICELL INC,68213N109,2016,541512,7373.0,2.444,935.103,692.623,74.555,0.603,57.799,301.566,,503.496,431.607,13.445,54.488,33.9,36.633,1241.8587,2641.0,1,541512,1,OMNICELL INC,1.0,0.0,22.0,1.0,24.0,23.0,1.0,0.9583333333333334,OMNICELL INC,1,1,0,0,0.10764153081835284,0.0006448487492821647,0.08344943786157837,0.8936360413093488,6.540485839617923,0.009410801963993453
144436,NATUS MEDICAL INC,639050103,2016,334510,3845.0,1.16,649.012,381.892,75.337,42.594,33.443,168.219,,231.638,417.374,3.186,247.57,34.8,32.92,1145.616,2754.0,1,334510,1,NATUS MEDICAL INCORPORATED,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,NATUS MEDICAL INCORPORATED,1,1,0,0,0.19727305101966003,0.06562898682921117,0.08757187896054382,0.14842000511827322,5.945137846119942,0.0017241379310344827
146171,MANTECH INTL CORP,564563104,2016,541512,7373.0,7.0,1598.464,1601.596,122.063,56.391,,109.758,,356.797,1241.667,7.662,64.936,42.25,38.743,1636.89175,2321.0,1,541512,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.07621335218119925,0.03527824211242793,,1.9459101490553132,7.37875591105534,0.0
147242,VERINT SYSTEMS INC,92343X100,2016,541512,7373.0,5.1,2362.784,1062.106,156.967,-29.38,171.07,550.714,,1347.744,1006.58,27.54,319.745,37.35,62.419,2331.34965,1926.0,1,541512,1,VERINT SYSTEMS INC,3.0,0.0,32.0,1.0,36.0,35.0,1.0,0.9722222222222222,VERINT SYSTEMS INC,1,1,0,0,0.1477884504936419,-0.012434484066254045,0.1610667861776508,1.62924053973028,6.968009008497113,0.006862745098039216
154039,NETGEAR INC,64111Q104,2016,334118,3576.0,0.945,1184.456,1328.298,149.581,75.851,89.367,287.119,,387.637,796.819,10.972,365.982,54.35,32.958,1791.2673,2210.0,1,334118,1,NETGEAR INC,2.0,0.0,23.0,0.0,25.0,25.0,0.0,1.0,NETGEAR INC,1,1,0,0,0.11261102553794404,0.06403868104851511,0.06727933039122246,-0.05657035148839435,7.191653702453367,0.026455026455026454
156153,ADEIA INC,00676P107,2016,334413,3674.0,0.7,1186.436,259.565,136.954,56.089,44.738,,,678.651,507.785,3.794,113.005,44.2,48.854,2159.3468000000003,2011.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.5276289176121588,0.04727520068507699,0.1723575982894458,-0.35667494393873245,5.55900715293621,0.0
156613,CALLIDUS SOFTWARE INC,13123E500,2016,511210,7372.0,1.113,386.501,206.718,-2.315,-18.966,31.712,145.428,,149.64,236.861,15.599,187.274,16.8,63.692,1070.0256,2845.0,1,511210,1,CALLIDUS SOFTWARE INC,8.0,0.0,15.0,1.0,24.0,23.0,1.0,0.9583333333333334,CALLIDUS SOFTWARE INC,1,1,0,0,-0.011198831258042358,-0.04907102439579717,0.15340705695682041,0.10705907229340778,5.331355545624834,0.020664869721473494
158741,SEMICONDUCTOR MFG INTL CORP,81663N206,2016,334413,,17.967,10115.278,2914.18,1068.895,376.63,318.247,364.486,547.918,4712.051,4150.674,2757.202,2495.253,7.62,850.584,6481.45008,1037.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.36679100124220193,0.0372337764715908,0.10920636336808297,2.888536741950435,7.977343755609255,0.0
160888,MONOLITHIC POWER SYSTEMS INC,609839105,2016,334413,3674.0,1.417,511.126,388.665,65.521,52.72,73.643,160.026,,80.01,431.116,37.112,268.224,81.93,40.793,3342.1704900000004,1564.0,1,334413,1,MONOLITHIC POWER SYSTEMS INC,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,MONOLITHIC POWER SYSTEMS INC,1,1,0,0,0.16857962512703742,0.1031448214334626,0.18947679878558654,0.34854196070854343,5.962717790068468,0.002117148906139732
162385,WEX INC,96208T104,2016,518210,7374.0,2.6,5997.097,1018.46,508.518,60.637,,,286.298,4491.35,1497.189,61.799,190.93,111.6,42.841,4781.0556,1254.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.4993009052883765,0.010111058733917428,,0.9555114450274363,6.926046961454303,0.0
162449,EXLSERVICE HOLDINGS INC,302081104,2016,518210,7374.0,26.0,706.528,685.988,99.435,61.733,,138.597,,174.35,531.985,25.85,230.492,50.44,33.628,1696.19632,2268.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.14495151518685456,0.08737516418316046,,3.258096538021482,6.530860134861515,0.0
162733,VERIFONE SYSTEMS INC,92342Y109,2016,334118,3578.0,5.9,2494.807,1992.149,258.707,-9.281,207.503,623.394,,1641.422,813.731,105.335,157.352,15.48,111.261,1722.32028,2254.0,1,334118,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.12986327829896258,-0.003720127448736516,0.10416038157788399,1.7749523509116738,7.5969692345440105,0.0
162887,DEXCOM INC,252131107,2016,334510,3845.0,1.9,402.8,573.3,-48.8,-65.6,156.1,442.3,,119.0,283.8,55.7,123.7,59.7,84.6,5050.62,1214.0,1,334510,1,DEXCOM INC,1.0,0.0,8.0,0.0,9.0,9.0,0.0,1.0,DEXCOM INC,1,1,0,0,-0.08512122797837084,-0.1628599801390268,0.2722832722832723,0.6418538861723947,6.351409139914337,0.004736842105263158
164211,SILICON MOTION TECH -ADR,82706C108,2016,334413,3674.0,1.122,606.026,556.146,148.845,110.94,92.405,135.242,75.209,163.263,442.763,12.22,322.178,42.48,35.328,1500.73344,2415.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.26763655586842305,0.1830614528089554,0.16615241321523486,0.11511280710050467,6.321030849707939,0.0
164612,NXSTAGE MEDICAL INC,67072V103,2016,334510,3845.0,3.4,317.207,366.378,14.815,-4.771,31.032,156.27,,115.134,201.398,8.848,59.632,26.21,64.947,1702.26087,2262.0,1,334510,1,NXSTAGE MEDICAL INC,4.0,0.0,3.0,0.0,7.0,7.0,0.0,1.0,NXSTAGE MEDICAL INC,1,1,0,0,0.0404363799136411,-0.015040651688014451,0.08469940880729739,1.2237754316221157,5.90366558732916,0.002058823529411765
164664,CYNOSURE INC,232577205,2016,334510,3845.0,0.982,586.507,433.532,57.213,14.201,28.973,216.021,,131.013,455.494,13.465,200.155,45.6,23.688,1080.1728,2824.0,1,334510,1,CYNOSURE TECHNOLOGIES LLC,3.0,0.0,6.0,0.0,9.0,9.0,0.0,1.0,CYNOSURE TECHNOLOGIES LLC,1,1,0,0,0.13196949706134728,0.02421283974445318,0.06683013018646836,-0.01816397062767118,6.071965611258599,0.009164969450101833
164702,HOLLYSYS AUTOMATION TECHNOLO,G45667105,2016,334513,3823.0,3.641,1004.156,544.325,127.948,118.471,36.564,85.143,,321.471,674.156,7.887,299.055,17.37,59.598,1035.21726,2883.0,1,334513,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.23505809948100856,0.11798067232581393,0.06717310430349514,1.2922583691932963,6.299546494938383,0.0
170335,PROOFPOINT INC,743424103,2016,511210,7372.0,1.573,801.66,375.496,-39.999,-111.208,98.506,333.456,,756.737,44.923,34.407,396.751,70.65,43.015,3039.00975,1669.0,1,511210,1,PROOFPOINT INC,15.0,0.0,8.0,0.0,23.0,23.0,0.0,1.0,PROOFPOINT INC,1,1,0,0,-0.10652310543920576,-0.13872215153556372,0.2623356840019601,0.45298462407614076,5.92824781868407,0.014621741894469168
170444,INFOBLOX INC,45672H104,2016,5415,7370.0,0.804,449.103,358.286,1.164,-13.711,70.034,282.737,,230.595,218.508,8.318,258.105,18.72,55.973,1047.81456,2867.0,1,5415,1,INFOBLOX INC,5.0,0.0,7.0,0.0,12.0,12.0,0.0,1.0,INFOBLOX INC,1,1,0,0,0.0032488012370006083,-0.030529744846950476,0.19546954109286996,-0.21815600980317063,5.881331550145346,0.014925373134328358
174077,COMMVAULT SYSTEMS INC,204166102,2016,511210,7372.0,2.656,802.967,650.518,10.209,0.54,83.543,556.462,,360.332,442.635,6.424,450.184,50.8,44.816,2276.6528,1955.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.015693647216525906,0.0006725058439512459,0.12842534718485885,0.9768212316141874,6.477768968592015,0.0
175264,WNS (HOLDINGS) LIMITED,G98196101,2016,518210,7374.0,33.968,704.123,602.546,94.087,37.763,,121.535,343.318,289.057,415.066,22.867,183.406,28.61,50.013,1430.87193,2471.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.1561490740955877,0.053631254766567764,,3.5254189049609006,6.401164010998126,0.0
175404,FIRST SOLAR INC,336433107,2016,334413,3674.0,5.4,6867.213,2951.328,549.202,-357.964,124.762,387.777,,1654.526,5212.687,229.452,1992.3,32.09,104.035,3338.48315,1566.0,1,334413,1,FIRST SOLAR INC,1.0,0.0,15.0,1.0,17.0,16.0,1.0,0.9411764705882353,FIRST SOLAR INC,1,1,0,0,0.18608639907187544,-0.05212653226279715,0.04227317329690228,1.6863989535702288,7.990010517529504,0.002962962962962963
175955,IPG PHOTONICS CORP,44980X109,2016,334413,3674.0,4.23,1789.999,1006.173,425.241,260.752,78.552,179.781,,232.275,1557.558,127.042,830.634,98.71,53.252,5256.50492,1180.0,1,334413,1,IPG PHOTONICS CORPORATION,3.0,0.0,1.0,1.0,5.0,4.0,1.0,0.8,IPG PHOTONICS CORPORATION,1,1,0,0,0.4226320920954945,0.14567158976066466,0.07807007343667541,1.4422019930581866,6.913909304065705,0.0009456264775413711
176363,MELLANOX TECHNOLOGIES LTD,M51363113,2016,334413,3674.0,2.684,1473.505,857.498,150.572,18.518,322.62,502.438,,497.775,975.73,42.976,328.441,40.9,49.076,2007.2084,2086.0,1,334413,1,MELLANOX TECHNOLOGIES INC,6.0,0.0,9.0,0.0,15.0,15.0,0.0,1.0,MELLANOX TECHNOLOGIES INC,1,1,0,0,0.17559457864624756,0.012567313989433358,0.3762341136655712,0.9873082191094354,6.754018846675859,0.005588673621460507
176567,SUPER MICRO COMPUTER INC,86800U302,2016,334111,3570.0,2.655,1165.6,2224.832,129.391,72.021,123.994,224.675,,444.221,721.195,34.108,180.964,24.85,48.555,1206.59175,2681.0,1,334111,1,SUPER MICRO COMPUTER INC,12.0,0.0,18.0,0.0,30.0,30.0,0.0,1.0,SUPER MICRO COMPUTER INC,1,1,0,0,0.058157649656243704,0.06178877831159918,0.05573184851710152,0.9764446546939021,7.70743668613167,0.011299435028248588
177225,CAVIUM INC,14964U108,2016,334210,3576.0,1.831,1650.531,603.314,71.229,-147.209,257.816,381.283,,908.687,741.844,49.66,221.439,62.44,67.182,4194.84408,1366.0,1,334210,1,CAVIUM INC,3.0,0.0,21.0,2.0,26.0,24.0,2.0,0.9230769230769231,CAVIUM INC,1,1,0,0,0.11806289925312524,-0.0891888731565781,0.4273330305612003,0.6048622656923737,6.40243779087944,0.013107591480065538
177227,INSULET CORP,45784P101,2016,334510,3845.0,0.64,456.647,366.989,2.929,-28.879,55.71,221.59,,393.497,63.15,22.115,298.57,37.68,57.458,2165.01744,2008.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.007981165648016698,-0.06324140966654769,0.15180291507374882,-0.4462871026284195,5.905331874853335,0.0
177257,INFINERA CORP,45667G103,2016,334118,3576.0,2.24,1198.583,870.135,49.023,-23.927,232.291,400.139,,436.255,762.328,43.335,312.828,8.49,145.021,1231.22829,2658.0,1,334118,1,INFINERA CORPORATION,17.0,0.0,39.0,0.0,56.0,56.0,0.0,1.0,INFINERA CORPORATION,1,1,0,0,0.05633953352066059,-0.01996273933469772,0.2669597246404294,0.8064758658669485,6.768648372024429,0.025
177881,MASIMO CORP,574795100,2016,334510,3845.0,1.243,820.525,694.625,164.587,300.666,59.362,316.029,,260.289,560.236,19.707,305.97,67.4,50.188,3382.6712,1557.0,1,334510,1,MASIMO CORPORATION,3.0,0.0,12.0,0.0,15.0,15.0,0.0,1.0,MASIMO CORPORATION,1,1,0,0,0.2369436746445924,0.36643124828615825,0.0854590606442325,0.21752781252857414,6.543372131600085,0.012067578439259855
177983,GENPACT LTD,G3922B107,2016,518210,7374.0,75.0,2885.88,2570.756,420.273,269.684,,642.06,1531.457,1594.712,1286.648,88.772,422.623,24.34,198.794,4838.64596,1245.0,1,518210,1,GENPACT LLC,50.0,1.0,126.0,10.0,187.0,176.0,11.0,0.9411764705882353,GENPACT LLC,1,1,0,0,0.16348225969325755,0.09344948507907468,,4.31748811353631,7.851955298055813,0.0023466666666666666
178310,TERADATA CORP,88076W103,2016,54151,7370.0,10.093,2413.0,2322.0,508.0,125.0,212.0,816.0,,1442.0,971.0,53.0,974.0,27.17,130.6,3548.402,1511.0,1,54151,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.21877691645133507,0.05180273518441774,0.0913006029285099,2.3118421142567223,7.7501841622578365,0.0
179202,ECHOSTAR CORP,278768106,2016,334220,3663.0,4.0,9008.859,3056.73,873.566,179.93,76.024,447.558,,5002.054,3920.059,722.341,3093.659,51.39,94.398,4851.11322,1242.0,1,334220,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.2857844821099672,0.01997256256313924,0.02487102230160989,1.3862943611198906,8.025100996106026,0.0
179583,FABRINET,G3323L100,2016,3344,3670.0,9.33,856.45,976.747,87.127,61.897,,49.753,,302.031,554.419,40.616,284.513,37.12,36.156,1342.11072,2537.0,1,3344,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.08920119539655612,0.07227158619884406,,2.2332350148592526,6.884227662520174,0.0
179690,SOLARWINDS CORP,83417Q204,2016,511210,7372.0,,5202.689,469.421,112.652,-334.405,97.989,311.026,,2842.828,-519.643,7.755,103.643,59.98,99.356,5959.372879999999,1089.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.23998074223351748,-0.06427541603966717,0.20874438936477066,,6.151500020379568,0.0
180272,BLACK KNIGHT INC,09215C105,2016,518210,7374.0,4.25,3762.0,1026.0,417.9,45.8,,,,1822.6,875.7,38.1,133.9,37.8,69.091,2611.6397999999995,1825.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.4073099415204678,0.012174375332270069,,1.4469189829363254,6.933423025730715,0.0
182700,CHANGYOU.COM LTD,15911M107,2016,511210,7372.0,2.838,1708.037,525.385,156.873,144.947,121.619,228.722,,559.873,1117.767,4.032,830.679,21.22,51.011,1082.45342,2821.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.29858675066855733,0.08486174479826843,0.23148548207504974,1.043099578737851,6.264131327167453,0.0
183377,FORTINET INC,34959E109,2016,334118,3577.0,4.665,2139.941,1275.443,95.715,32.187,183.084,890.411,,1302.26,837.681,67.182,1085.525,30.12,173.078,5213.10936,1188.0,1,334118,1,FORTINET INC,34.0,1.0,47.0,0.0,82.0,81.0,1.0,0.9878048780487805,FORTINET INC,1,1,0,0,0.07504451394535076,0.015041068889282461,0.14354541912104266,1.5400878342993072,7.1510488482258046,0.017363344051446947
183942,SENSATA TECHNOLOGES HLDG PLC,G8060N102,2016,334513,3823.0,20.3,6240.976,3202.288,808.178,262.434,126.665,416.752,,4298.969,1942.007,130.217,351.428,38.95,170.88,6655.776000000001,1017.0,1,334513,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.25237517674862475,0.04205015369390942,0.03955453101032762,3.0106208860477417,8.071620833297095,0.0
184514,BROADSOFT INC,11133B409,2016,511210,7372.0,1.597,651.2,340.962,37.901,0.816,77.202,233.278,,349.966,301.234,15.738,219.421,41.25,30.353,1252.06125,2627.0,1,511210,1,BROADSOFT INC,0.0,0.0,7.0,0.0,7.0,7.0,0.0,1.0,BROADSOFT INC,1,1,0,0,0.11115901478757165,0.0012530712530712529,0.22642405898604537,0.4681268692328754,5.831771034123812,0.004383218534752661
184551,MAXLINEAR INC,57776J100,2016,334413,3674.0,0.553,422.652,387.832,103.473,61.292,99.045,151.523,,70.228,352.424,8.512,130.814,21.8,65.031,1417.6758000000002,2479.0,1,334413,1,MAXLINEAR INC,9.0,0.0,19.0,0.0,28.0,28.0,0.0,1.0,MAXLINEAR INC,1,1,0,0,0.26679851069535265,0.14501765045474765,0.2553811959817653,-0.5923972774598022,5.960572256165448,0.05063291139240506
184797,REALPAGE INC,75606N109,2016,511210,7372.0,4.41,788.098,568.128,90.743,16.65,73.607,265.273,,403.335,384.763,75.241,188.54,30.0,81.087,2432.61,1889.0,1,511210,1,REALPAGE INC,2.0,0.0,7.0,0.0,9.0,9.0,0.0,1.0,REALPAGE INC,1,1,0,0,0.1597228089444632,0.021126814177932187,0.12956059197927228,1.4838746894587547,6.342346745445854,0.0020408163265306124
185112,INPHI CORP,45772F107,2016,334413,3674.0,0.586,990.595,266.277,58.846,99.456,108.013,151.253,,528.071,462.524,22.348,394.343,44.62,41.303,1842.93986,2176.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.2209954295714613,0.10040026448750498,0.4056414936325706,-0.5344354894051245,5.5845371203328495,0.0
185375,EVERTEC INC,30040P103,2016,518210,7374.0,1.65,885.662,389.507,168.989,75.036,,46.986,,777.487,104.676,18.45,60.032,17.75,72.635,1289.27125,2583.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.4338535636073293,0.08472306591001985,,0.5007752879124892,5.964881836907978,0.0
185881,BOOZ ALLEN HAMILTON HLDG CP,099502106,2016,541519,7370.0,23.3,3373.105,5804.284,550.945,252.49,,810.28,,2799.514,573.591,53.919,217.417,35.39,148.888,5269.14632,1178.0,1,541519,1,BOOZ ALLEN HAMILTON INC,4.0,0.0,13.0,0.0,17.0,17.0,0.0,1.0,BOOZ ALLEN HAMILTON INC,1,1,0,0,0.09492040706485073,0.07485388091980534,,3.1484533605716547,8.66635154457815,0.0007296137339055794
186955,ELLIE MAE INC,28849P100,2016,511210,7372.0,1.069,751.517,360.285,81.598,37.776,58.501,184.523,,96.609,654.908,60.288,422.748,83.68,33.686,2818.84448,1743.0,1,511210,1,ELLIE MAE INC,4.0,0.0,47.0,0.0,51.0,51.0,0.0,1.0,ELLIE MAE INC,1,1,0,0,0.22648181300914552,0.05026632797395136,0.16237423151116476,0.06672363204290813,5.886895384914057,0.047708138447146865
187462,UBIQUITI INC,90353W103,2016,334220,3663.0,0.537,748.051,666.395,242.56,213.616,57.765,88.529,,307.675,440.376,6.248,551.031,38.66,81.667,3157.24622,1624.0,1,334220,1,UBIQUITI INC,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,UBIQUITI INC,1,1,0,0,0.3639883252425363,0.2855634174675256,0.08668282325047458,-0.6217571844732723,6.501882587823284,0.0037243947858473
187490,IMPERVA INC,45321L100,2016,511210,7372.0,0.993,408.819,264.455,-50.459,-70.279,62.402,268.57,,176.856,231.963,16.789,261.16,38.4,33.089,1270.6175999999998,2598.0,1,511210,1,IMPERVA INC,6.0,0.0,8.0,0.0,14.0,14.0,0.0,1.0,IMPERVA INC,1,1,0,0,-0.190803728422605,-0.1719073722111741,0.235964530827551,-0.007024614936964466,5.577671104499067,0.014098690835850957
187576,ZYNGA INC,98986T108,2016,511210,7372.0,1.681,1905.849,741.42,-58.889,-108.173,320.3,603.533,,325.185,1580.664,10.313,858.666,2.57,886.85,2279.2045,1953.0,1,511210,1,ZYNGA INC,11.0,1.0,33.0,0.0,45.0,44.0,1.0,0.9777777777777777,ZYNGA INC,1,1,0,0,-0.07942731515200561,-0.05675843154415696,0.43200884788648813,0.5193888544264785,6.608567266344154,0.026174895895300417
187653,ZELTIQ AESTHETICS INC,98933Q108,2016,334510,3845.0,0.686,214.345,354.201,18.064,0.694,25.522,236.237,,76.618,137.727,7.065,56.418,43.52,40.165,1747.9808,2238.0,1,334510,1,ZELTIQ AESTHETICS INC,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ZELTIQ AESTHETICS INC,1,1,0,0,0.05099929136281377,0.003237770883388929,0.07205513253773986,-0.3768776512562517,5.869864548608441,0.0014577259475218659
187697,EPAM SYSTEMS INC,29414B104,2016,511210,7372.0,22.383,925.811,1160.132,158.994,99.266,,263.952,,144.399,781.412,29.317,364.828,64.31,51.098,3286.11238,1583.0,1,511210,1,EPAM SYSTEMS INC,39.0,1.0,79.0,4.0,123.0,118.0,5.0,0.959349593495935,EPAM SYSTEMS INC,1,1,0,0,0.13704819796367998,0.1072205882194098,,3.108301742157487,7.056289070729915,0.005271858106598758
187740,MACOM TECHNLGY SOL HLDGS INC,55405Y100,2016,334413,3674.0,1.4,1188.551,544.338,112.497,1.434,107.698,219.708,,725.767,462.784,31.326,356.753,42.34,53.685,2273.0229000000004,1958.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.20666754847172164,0.0012065111215252859,0.19785133501611132,0.3364722366212129,6.299570377443805,0.0
190455,GUIDEWIRE SOFTWARE INC,40171V100,2016,511210,7372.0,1.536,916.178,424.446,26.679,14.976,112.496,254.775,,132.243,783.935,7.111,628.237,61.47,73.04,4489.768800000001,1300.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.06285605236001753,0.016346168539301317,0.26504196057920204,0.42918163472548043,6.0507847891791515,0.0
200595,KONAMI GROUP CORPORATION,50046R200,2016,511210,7372.0,,3026.156,2063.747,537.743,232.932,24.782,404.875,,915.107,2104.308,134.36,1209.433,42.403,135.237,5734.454511,1121.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.26056633880025026,0.07697289895167334,0.012008254887832666,,7.6322785415688355,0.0
